id_lead,cargo,setor,tamanho_empresa,fonte_do_lead,tags,produto_de_interesse,valor_investimento,etapa_do_funil,tempo_na_etapa,convertido
1863,Analista,Finanças,Pequena,Indicação,SQL,Consultoria,14291,Negociação,25,0
1864,Analista,Educação,Média,Orgânico,Cold,Plano Premium,10000,Contato,6,0
1865,Analista,Finanças,Média,Orgânico,Cold,Consultoria,9117,Negociação,29,0
1866,Analista,Varejo,Média,Orgânico,Sem tag,Consultoria,3004,Proposta,32,0
1867,Analista,Educação,Média,Orgânico,MQL,Plano Pro,2500,Contato,23,0
1868,Gerente,Manufatura,Média,Orgânico,SQL,Plano Pro,2500,Proposta,22,1
1869,Analista,Educação,Média,Orgânico,MQL,Plano Pro,2500,Contato,30,0
1870,Analista,Varejo,Pequena,Orgânico,MQL,Plano Básico,500,Negociação,56,0
1871,CEO,Tecnologia,Pequena,Indicação,SQL,Plano Premium,10000,Fechamento,18,1
1872,Gerente,Manufatura,Grande,Orgânico,Cold,Plano Básico,500,Negociação,56,1
1873,Analista,Educação,Pequena,Orgânico,Hot,Plano Básico,500,Proposta,20,0
1874,Analista,Manufatura,Pequena,Evento,Sem tag,Plano Básico,500,Fechamento,36,0
1875,Analista,Tecnologia,Pequena,Anúncio,MQL,Plano Premium,10000,Proposta,27,0
1876,Analista,Finanças,Pequena,Indicação,Cold,Plano Premium,10000,Fechamento,6,1
1877,Analista,Saúde,Pequena,Evento,MQL,Consultoria,18234,Contato,9,0
1878,Analista,Finanças,Grande,Orgânico,MQL,Plano Pro,2500,Contato,4,1
1879,Analista,Educação,Pequena,Orgânico,Hot,Plano Premium,10000,Negociação,19,1
1880,Analista,Tecnologia,Pequena,Evento,Hot,Plano Pro,2500,Contato,19,1
1881,Analista,Educação,Pequena,Anúncio,MQL,Plano Pro,2500,Qualificação,1,0
1882,CEO,Tecnologia,Média,Evento,Hot,Plano Premium,10000,Negociação,32,1
1883,Analista,Manufatura,Pequena,Evento,Cold,Plano Pro,2500,Proposta,35,0
1884,Gerente,Finanças,Grande,Orgânico,Sem tag,Consultoria,28241,Fechamento,11,0
1885,Gerente,Tecnologia,Pequena,Orgânico,Sem tag,Plano Básico,500,Qualificação,5,1
1886,Analista,Varejo,Pequena,Orgânico,Cold,Plano Básico,500,Contato,27,0
1887,Analista,Varejo,Média,Evento,MQL,Plano Básico,500,Fechamento,36,0
1888,Gerente,Finanças,Média,Anúncio,Hot,Consultoria,10369,Negociação,24,1
1889,Analista,Saúde,Pequena,Anúncio,Hot,Plano Premium,10000,Fechamento,32,1
1890,Analista,Educação,Pequena,Indicação,Hot,Consultoria,8640,Negociação,27,0
1891,Gerente,Varejo,Pequena,Evento,Sem tag,Plano Premium,10000,Proposta,2,0
1892,Analista,Tecnologia,Média,Orgânico,Hot,Plano Premium,10000,Negociação,34,1
1893,CEO,Tecnologia,Pequena,Orgânico,SQL,Plano Premium,10000,Negociação,58,1
1894,Gerente,Finanças,Pequena,Anúncio,Hot,Consultoria,11931,Qualificação,20,0
1895,Analista,Manufatura,Pequena,Anúncio,Cold,Plano Pro,2500,Contato,11,0
1896,Analista,Finanças,Média,Indicação,Sem tag,Plano Básico,500,Fechamento,2,1
1897,Analista,Varejo,Pequena,Orgânico,Sem tag,Plano Pro,2500,Negociação,49,0
1898,Diretor,Tecnologia,Pequena,Orgânico,Sem tag,Consultoria,500000,Qualificação,31,1
1899,Gerente,Saúde,Pequena,Anúncio,SQL,Plano Premium,10000,Qualificação,23,1
1900,Analista,Saúde,Grande,Indicação,Hot,Plano Básico,500,Contato,3,1
1901,Analista,Tecnologia,Pequena,Orgânico,SQL,Plano Pro,2500,Fechamento,29,0
1902,Analista,Educação,Média,Anúncio,MQL,Plano Básico,500,Contato,1,1
1903,Analista,Tecnologia,Pequena,Orgânico,SQL,Consultoria,30351,Qualificação,29,0
1904,Analista,Tecnologia,Média,Orgânico,MQL,Consultoria,23320,Qualificação,19,0
1905,Gerente,Tecnologia,Média,Orgânico,MQL,Consultoria,13406,Proposta,4,0
1906,Analista,Finanças,Média,Evento,Sem tag,Plano Básico,500,Qualificação,31,0
1907,Analista,Finanças,Grande,Evento,MQL,Consultoria,1780,Proposta,19,1
1908,Gerente,Varejo,Grande,Orgânico,SQL,Consultoria,13349,Proposta,10,0
1909,Analista,Educação,Média,Indicação,MQL,Plano Premium,10000,Contato,8,0
1910,Gerente,Educação,Pequena,Orgânico,Hot,Consultoria,12613,Contato,32,1
1911,Gerente,Varejo,Pequena,Orgânico,MQL,Plano Pro,2500,Negociação,24,0
1912,Gerente,Tecnologia,Pequena,Indicação,MQL,Consultoria,904,Negociação,35,1
1913,Gerente,Tecnologia,Pequena,Indicação,Sem tag,Plano Básico,500,Fechamento,7,1
1914,Gerente,Educação,Grande,Orgânico,MQL,Consultoria,76420,Proposta,30,0
1915,Analista,Tecnologia,Média,Anúncio,SQL,Plano Premium,10000,Contato,1,1
1916,Gerente,Varejo,Média,Evento,Hot,Plano Pro,2500,Proposta,8,0
1917,CEO,Educação,Pequena,Evento,SQL,Plano Básico,500,Proposta,31,0
1918,Analista,Saúde,Grande,Evento,Hot,Plano Básico,500,Proposta,3,0
1919,CEO,Tecnologia,Média,Anúncio,Sem tag,Plano Premium,10000,Contato,14,0
1920,Analista,Finanças,Média,Orgânico,MQL,Plano Premium,10000,Contato,26,0
1921,Analista,Manufatura,Média,Indicação,SQL,Plano Premium,10000,Fechamento,38,0
1922,CEO,Saúde,Média,Orgânico,MQL,Plano Básico,500,Negociação,57,0
1923,Analista,Varejo,Média,Orgânico,SQL,Plano Básico,500,Proposta,17,0
1924,Analista,Finanças,Pequena,Orgânico,Hot,Consultoria,28405,Contato,12,1
1925,Analista,Tecnologia,Média,Orgânico,SQL,Plano Básico,500,Qualificação,26,0
1926,Diretor,Educação,Pequena,Indicação,Cold,Consultoria,91650,Proposta,15,1
1927,Gerente,Saúde,Grande,Evento,Hot,Plano Pro,2500,Contato,19,1
1928,Diretor,Educação,Pequena,Indicação,Sem tag,Consultoria,255916,Qualificação,28,0
1929,Analista,Saúde,Grande,Orgânico,Cold,Plano Básico,500,Qualificação,18,0
1930,Gerente,Varejo,Grande,Indicação,Sem tag,Plano Básico,500,Qualificação,29,1
1931,Gerente,Varejo,Pequena,Evento,MQL,Plano Premium,10000,Fechamento,33,1
1932,Analista,Manufatura,Pequena,Indicação,Sem tag,Plano Pro,2500,Contato,31,0
1933,CEO,Saúde,Média,Orgânico,Hot,Plano Básico,500,Contato,25,1
1934,Analista,Tecnologia,Pequena,Indicação,Hot,Consultoria,99664,Fechamento,22,1
1935,Analista,Varejo,Pequena,Evento,Sem tag,Consultoria,32625,Qualificação,13,0
1936,Analista,Finanças,Grande,Anúncio,Sem tag,Plano Pro,2500,Contato,6,0
1937,Analista,Tecnologia,Pequena,Anúncio,SQL,Plano Premium,10000,Negociação,24,0
1938,Gerente,Varejo,Média,Indicação,Cold,Plano Premium,10000,Qualificação,11,0
1939,Diretor,Educação,Pequena,Orgânico,SQL,Consultoria,51290,Negociação,42,1
1940,Analista,Manufatura,Média,Anúncio,SQL,Plano Básico,500,Fechamento,30,0
1941,Analista,Varejo,Média,Orgânico,Sem tag,Consultoria,217323,Contato,16,1
1942,CEO,Educação,Pequena,Orgânico,SQL,Plano Premium,10000,Contato,9,1
1943,Diretor,Tecnologia,Média,Orgânico,Sem tag,Plano Básico,500,Contato,13,1
1944,Analista,Finanças,Grande,Indicação,Sem tag,Plano Básico,500,Contato,9,0
1945,Gerente,Finanças,Pequena,Orgânico,MQL,Consultoria,8106,Qualificação,16,0
1946,Diretor,Educação,Média,Orgânico,MQL,Plano Básico,500,Negociação,47,1
1947,Analista,Varejo,Pequena,Orgânico,Cold,Consultoria,6314,Contato,1,0
1948,Diretor,Manufatura,Média,Indicação,Hot,Plano Básico,500,Proposta,1,1
1949,Analista,Finanças,Pequena,Orgânico,SQL,Consultoria,4596,Qualificação,21,1
1950,Analista,Manufatura,Pequena,Anúncio,SQL,Plano Premium,10000,Proposta,13,0
1951,Gerente,Tecnologia,Média,Orgânico,SQL,Consultoria,7063,Proposta,32,1
1952,CEO,Varejo,Pequena,Orgânico,MQL,Plano Pro,2500,Proposta,29,1
1953,Analista,Manufatura,Grande,Anúncio,MQL,Plano Básico,500,Proposta,25,0
1954,Gerente,Educação,Média,Anúncio,Hot,Plano Básico,500,Negociação,33,1
1955,Analista,Finanças,Média,Anúncio,Hot,Plano Pro,2500,Proposta,35,0
1956,Analista,Saúde,Média,Orgânico,Cold,Consultoria,6078,Qualificação,8,0
1957,CEO,Saúde,Pequena,Anúncio,Hot,Plano Pro,2500,Proposta,30,1
1958,Gerente,Saúde,Pequena,Orgânico,MQL,Consultoria,33007,Contato,13,0
1959,Analista,Saúde,Pequena,Orgânico,Sem tag,Plano Premium,10000,Negociação,19,0
1960,CEO,Manufatura,Grande,Anúncio,Hot,Consultoria,60859,Contato,20,1
1961,Analista,Varejo,Pequena,Orgânico,Sem tag,Consultoria,1146,Negociação,25,1
1962,Analista,Manufatura,Pequena,Orgânico,SQL,Plano Básico,500,Qualificação,35,0
1963,Gerente,Manufatura,Pequena,Indicação,Hot,Plano Premium,10000,Fechamento,16,1
1964,Analista,Manufatura,Média,Anúncio,MQL,Plano Básico,500,Fechamento,12,0
1965,Analista,Varejo,Pequena,Orgânico,Hot,Plano Pro,2500,Fechamento,25,1
1966,Analista,Finanças,Média,Indicação,Hot,Plano Pro,2500,Contato,16,0
1967,Gerente,Saúde,Pequena,Evento,Sem tag,Consultoria,10968,Contato,37,0
1968,CEO,Tecnologia,Média,Indicação,Cold,Consultoria,49206,Fechamento,11,1
1969,Analista,Varejo,Média,Indicação,SQL,Plano Premium,10000,Contato,7,1
1970,CEO,Manufatura,Média,Orgânico,MQL,Consultoria,21846,Contato,29,1
1971,Analista,Saúde,Média,Anúncio,SQL,Consultoria,18633,Qualificação,25,1
1972,Analista,Finanças,Pequena,Orgânico,Hot,Plano Premium,10000,Fechamento,13,0
1973,Analista,Finanças,Grande,Orgânico,Sem tag,Plano Pro,2500,Proposta,2,0
1974,Analista,Tecnologia,Pequena,Indicação,Cold,Plano Pro,2500,Proposta,14,0
1975,Analista,Varejo,Média,Orgânico,Sem tag,Plano Premium,10000,Proposta,12,0
1976,CEO,Educação,Média,Anúncio,Sem tag,Consultoria,251081,Fechamento,27,1
1977,Gerente,Manufatura,Média,Orgânico,SQL,Consultoria,74875,Qualificação,24,1
1978,Diretor,Manufatura,Média,Anúncio,Cold,Consultoria,178423,Proposta,36,0
1979,Analista,Manufatura,Pequena,Anúncio,Sem tag,Consultoria,24531,Negociação,45,0
1980,Diretor,Tecnologia,Média,Orgânico,Cold,Plano Premium,10000,Qualificação,39,0
1981,Gerente,Educação,Média,Orgânico,SQL,Plano Premium,10000,Proposta,10,0
1982,Gerente,Tecnologia,Grande,Evento,Hot,Consultoria,189157,Fechamento,24,1
1983,Analista,Educação,Pequena,Indicação,MQL,Plano Básico,500,Proposta,1,1
1984,Gerente,Finanças,Grande,Evento,Sem tag,Plano Premium,10000,Fechamento,27,1
1985,Diretor,Saúde,Grande,Evento,MQL,Plano Pro,2500,Proposta,2,1
1986,Gerente,Varejo,Grande,Indicação,Hot,Consultoria,170501,Qualificação,4,1
1987,Gerente,Saúde,Grande,Orgânico,Sem tag,Plano Premium,10000,Negociação,17,0
1988,Gerente,Manufatura,Média,Anúncio,SQL,Plano Básico,500,Negociação,51,0
1989,Diretor,Finanças,Grande,Orgânico,Hot,Plano Básico,500,Negociação,43,1
1990,Gerente,Educação,Média,Orgânico,Sem tag,Plano Básico,500,Qualificação,5,0
1991,Analista,Varejo,Grande,Anúncio,Cold,Plano Pro,2500,Negociação,50,0
1992,Gerente,Educação,Grande,Orgânico,SQL,Plano Básico,500,Contato,23,1
1993,Gerente,Varejo,Média,Evento,Sem tag,Plano Pro,2500,Proposta,7,0
1994,Gerente,Varejo,Pequena,Anúncio,Sem tag,Plano Premium,10000,Fechamento,28,1
1995,Gerente,Saúde,Média,Orgânico,MQL,Plano Básico,500,Proposta,21,0
1996,Gerente,Varejo,Pequena,Orgânico,SQL,Plano Básico,500,Contato,16,0
1997,Gerente,Manufatura,Pequena,Orgânico,Hot,Plano Pro,2500,Contato,24,1
1998,Analista,Educação,Pequena,Orgânico,Hot,Plano Básico,500,Contato,30,0
1999,Gerente,Varejo,Média,Orgânico,Cold,Plano Pro,2500,Contato,30,0
2000,CEO,Saúde,Grande,Indicação,SQL,Consultoria,89221,Qualificação,11,1
